titulo,nota,tipo de nota,diretor,generos
Scooby-Doo e o Fantasma da Bruxa,7.4,0 a 10,Jim Stenstrum,"Animação, Comédia, Mistério, Família, Fantasia"
Scooby-Doo e o Monstro do Lago Ness,7.366,0 a 10,Scott Jeralds,"Família, Aventura, Animação, Comédia, Fantasia, Mistério"
Scooby-Doo na Ilha dos Zumbis,7.7,0 a 10,Jim Stenstrum,"Animação, Mistério, Família, Terror"
Scooby-Doo! & Batman: Os Bravos e Destemidos,7.261,0 a 10,Jake Castorena,"Animação, Comédia, Ação, Família, Ficção científica"
Scooby-Doo! A Lenda do Fantasmossauro,7.816,0 a 10,Ethan Spaulding,"Animação, Mistério, Comédia, Família"
Scooby-Doo! A Máscara do Falcão Azul,7.658,0 a 10,Michael Goguen,"Animação, Comédia, Fantasia, Aventura, Família, Mistério"
Scooby-Doo! Acampamento Assustador,7.9,0 a 10,Ethan Spaulding,"Animação, Comédia, Família, Mistério"
Scooby-Doo! De Volta à Ilha dos Zumbis,6.993,0 a 10,Cecilia Aranovich,"Fantasia, Animação, Família, Aventura, Comédia, Mistério, Terror"
Scooby-Doo! E o Monstro do México,7.302,0 a 10,Scott Jeralds,"Animação, Comédia, Família, Mistério"
Scooby-Doo! Estrela do Circo,7.8,0 a 10,Ben Jones,"Família, Animação, Comédia, Mistério"
Scooby-Doo! Gostosuras ou Travessuras,7.056,0 a 10,Audie Harrison,"Aventura, Mistério, Comédia, Animação, Família"
Scooby-Doo! Halloween,7.82,0 a 10,Maxwell Atoms,"Família, Animação, Mistério, Comédia"
Scooby-Doo! O Mistério Começa,6.4,0 a 10,Brian Levant,"Mistério, Comédia, Fantasia"
Scooby-Doo! Piratas à Bordo,7.5,0 a 10,Chuck Sheetz,"Fantasia, Animação, Comédia, Família, Mistério, Aventura"
Scooby-Doo! e a Espada do Samurai,7.7,0 a 10,Christopher Berkeley,"Família, Mistério, Animação, Comédia, Ação, Fantasia"
Scooby-Doo! e a Maldição do 13° Fantasma,7.9,0 a 10,Cecilia Aranovich,"Comédia, Família, Animação, Aventura, Mistério"
Scooby-Doo! e a Maldição do Monstro do Lago,6.144,0 a 10,Brian Levant,"Mistério, Fantasia, Comédia, Aventura"
Scooby-Doo! e o Abominável Homem das Neves,7.473,0 a 10,Joe Sichta,"Família, Comédia, Animação, Aventura, Mistério"
Scooby-Doo! e o Fantasma da Ópera,7.605,0 a 10,Victor Cook,"Família, Aventura, Animação, Comédia, Mistério"
Scooby-Doo! e o Rei dos Duendes,7.7,0 a 10,Joe Sichta,"Aventura, Animação, Comédia, Família, Fantasia, Música"
Scooby-Doo! e os Irmãos Boo,7.383,0 a 10,Carl Urbano,"Animação, Família, Cinema TV, Mistério, Comédia"
Scooby-Doo! em Cadê a minha Múmia,7.404,0 a 10,Joe Sichta,"Mistério, Animação, Família, Aventura, Comédia, Fantasia"
Scooby-Doo: O Filme,6.086,0 a 10,Raja Gosnell,"Mistério, Aventura, Comédia"
Scorpio Nights 3,6.3,0 a 10,Lawrence Fajardo,Thriller
Scott Pilgrim Contra o Mundo,7.488,0 a 10,Edgar Wright,"Ação, Comédia, Romance"
Scream,4.4,0 a 10, Wes Craven,"Terror, Mistério, Thriller"
Scrooge: Um Conto de Natal,6.7,0 a 10,Stephen Donnelly,"Animação, Família, Fantasia"
"Se Beber, Não Case!",7.323,0 a 10,Todd Phillips,Comédia
"Se Beber, Não Case! - Parte II",6.483,0 a 10,Todd Phillips,Comédia
"Se Beber, Não Case! - Parte III",6.208,0 a 10,Todd Phillips,Comédia
Se Brincar o Bicho Morde,7.51,0 a 10,David Mickey Evans,"Família, Comédia"
Se Eu Ficar,7.376,0 a 10,R.J. Cutler,Drama
Se Eu Fosse a Minha Mãe,6.1,0 a 10,Gary Nelson,"Fantasia, Comédia, Família"
Se Meu Apartamento Falasse,8.204,0 a 10,Billy Wilder,"Comédia, Drama, Romance"
Se Meu Fusca Falasse,6.5,0 a 10,Robert Stevenson,"Comédia, Família, Fantasia"
Se Minha Cama Voasse,7.03,0 a 10,Robert Stevenson,"Aventura, Fantasia, Comédia, Família, Música, Animação"
Se Organizar Direitinho…,6.7,0 a 10,Paco Caballero,"Comédia, Romance"
Secret Défense,5.771,0 a 10,Philippe Haïm,Thriller
Secretariat: Uma História Impossível,7.43,0 a 10,Randall Wallace,Drama
Secretária,6.769,0 a 10,Steven Shainberg,"Comédia, Drama, Romance"
Sede Assassina,6.9,0 a 10,Damián Szifron,"Thriller, Crime, Drama"
Sede de Vingança,6.1,0 a 10,Fouad Mikati,"Drama, Thriller"
Sedutora e Diabólica,5.6,0 a 10,Nick Guthe,"Comédia, Crime, Drama"
Sedução e Vingança,6.7,0 a 10,Abel Ferrara,"Crime, Thriller, Ação"
Seed,3.902,0 a 10,Uwe Boll,Terror
Segon origen,4.8,0 a 10,Carles Porta,"Drama, Ficção científica"
Segredo de Sangue,5.6,0 a 10,Jonathan Darby,"Drama, Thriller"
Segredos de Guerra,7.207,0 a 10,Peeter Rebane,"Drama, Romance, Guerra"
Segredos de um Escândalo,6.662,0 a 10,Todd Haynes,Drama
Segundas Intenções,6.8,0 a 10,Roger Kumble,"Drama, Romance"
Segundas Intenções 2,5.017,0 a 10,Roger Kumble,Drama
Segundas Intenções 3,4.8,0 a 10,Scott Ziehl,Drama
Segundo premio,5.5,0 a 10,Isaki Lacuesta,"Drama, Música"
Segurando as Pontas,6.635,0 a 10,David Gordon Green,"Ação, Comédia, Crime"
Segurança Nacional,5.936,0 a 10,Dennis Dugan,"Ação, Comédia, Crime"
Segurança de Shopping,5.4,0 a 10,Steve Carr,"Ação, Aventura, Comédia, Família"
Segurança de Shopping 2,5.157,0 a 10,Andy Fickman,"Ação, Comédia, Família"
Segurança em Risco,6.305,0 a 10,Alain Desrochers,"Ação, Thriller, Crime"
Sehidup Semati,5.9,0 a 10,Upi Avianto,"Terror, Thriller"
"Seis Dias, Sete Noites",6.074,0 a 10,Ivan Reitman,"Comédia, Ação, Aventura, Romance"
Sekawan Limo,7.0,0 a 10,Bayu Skak,"Aventura, Comédia, Terror"
Seksi: Pantasya at Pelikula,1.0,0 a 10,Diretor não encontrado,Documentário
Selena,7.72,0 a 10,Gregory Nava,"Drama, Música, História"
Selena Gomez: Minha Mente e Eu,8.149,0 a 10,Alek Keshishian,"Documentário, Música"
Selina's Gold,6.8,0 a 10,Mac Alejandre,Drama
Selma: Uma Luta pela Igualdade,7.4,0 a 10,Ava DuVernay,"História, Drama"
Selvagem,5.546,0 a 10,Steve 'Spaz' Williams,"Família, Animação"
Selvagens,6.354,0 a 10,Oliver Stone,"Crime, Drama, Thriller"
Sem Ar,6.399,0 a 10,Maximilian Erlenwein,"Thriller, Aventura"
Sem Conexão,5.253,0 a 10,Bartosz M. Kowalski,"Comédia, Terror"
Sem Destino,7.075,0 a 10,Dennis Hopper,"Aventura, Drama"
Sem Direito a Resgate,5.735,0 a 10,Daniel Schechter,"Comédia, Crime"
"Sem Dor, Sem Ganho",6.271,0 a 10,Michael Bay,"Ação, Crime, Comédia"
Sem Escalas,6.812,0 a 10,Jaume Collet-Serra,"Ação, Thriller, Mistério"
Sem Evidências,6.144,0 a 10,Atom Egoyan,"Crime, Drama, Thriller"
Sem Fôlego,6.0,0 a 10,Todd Haynes,Drama
Sem Identidade,7.624,0 a 10,Cary Joji Fukunaga,"Drama, Ação, Thriller, Crime"
Sem Lei e Sem Alma,7.0,0 a 10,John Sturges,Faroeste
Sem Limites,7.193,0 a 10,Neil Burger,"Thriller, Mistério, Ficção científica"
Sem Medo da Morte,6.726,0 a 10,James Fargo,"Crime, Ação"
Sem Medo no Coração,6.9,0 a 10,John Singleton,"Drama, Romance"
Sem Novidade no Front,7.758,0 a 10,Lewis Milestone,"Drama, Guerra"
Sem Perdão,6.95,0 a 10,Ric Roman Waugh,"Crime, Drama, Thriller"
Sem Pistas,4.831,0 a 10,Stephen Gaghan,"Drama, Mistério, Thriller"
Sem Pudor,5.4,0 a 10,Filip Marczewski,"Drama, Romance"
Sem Remorso,6.98,0 a 10,Stefano Sollima,"Ação, Thriller, Guerra"
Sem Reservas,6.631,0 a 10,Scott Hicks,"Comédia, Romance, Drama"
Sem Retorno,6.419,0 a 10,Tarsem Singh,"Ficção científica, Mistério, Thriller, Ação"
Sem Risco Aparente,5.331,0 a 10,Bob Rafelson,"Ação, Crime, Drama, Mistério, Thriller"
Sem Saída,6.818,0 a 10,James Watkins,"Terror, Thriller"
Sem Sol,7.456,0 a 10,Chris Marker,Documentário
Sema ceļojumi,4.8,0 a 10,Aik Karapetian,"Comédia, Terror, Fantasia"
Sempre ao Seu Lado,8.009,0 a 10,Lasse Hallström,"Drama, Família"
Senhores do Crime,7.4,0 a 10,David Cronenberg,"Thriller, Crime, Mistério"
Senna,8.112,0 a 10,Asif Kapadia,Documentário
Sensual Exposure,6.6,0 a 10,Andrew Blake,"Romance, Drama"
Sensual Massage: The Touch Of Love,5.5,0 a 10,Bruce Seth Green,
Sentimentos que Curam,6.634,0 a 10,Maya Forbes,"Drama, Comédia"
Sentinela,6.038,0 a 10,Clark Johnson,"Ação, Thriller, Crime"
Sentinelle: Desafinando em Dobro,5.3,0 a 10,Hugo Benamozig,"Ação, Comédia, Crime"
Seobok,7.187,0 a 10,Lee Yong-ju,"Ficção científica, Ação, Thriller, Mistério"
Separados Pelo Casamento,5.888,0 a 10,Peyton Reed,"Romance, Comédia"
Sepultado Vivo,6.652,0 a 10,Frank Darabont,"Terror, Thriller"
Sequestro no Espaço,5.9,0 a 10,Stephen St. Leger,"Ação, Thriller, Ficção científica"
Sequestro no Mar Vermelho,7.385,0 a 10,Dante Lam Chiu-Yin,"Ação, Thriller, Guerra, Aventura"
Ser James Bond,7.762,0 a 10,Baillie Walsh,Documentário
Ser ou Não Ser,7.839,0 a 10,Ernst Lubitsch,"Comédia, Guerra"
Sereias,5.6,0 a 10,John Duigan,"Comédia, Drama"
Serena,5.604,0 a 10,Susanne Bier,Drama
Serenity: A Luta Pelo Amanhã,7.374,0 a 10,Joss Whedon,"Ficção científica, Ação, Aventura, Thriller"
Seres Rastejantes,6.549,0 a 10,James Gunn,"Terror, Ficção científica, Comédia"
Serpente de Luxo,7.3,0 a 10,Alfred E. Green,Drama
Serpentes a Bordo,5.444,0 a 10,David R. Ellis,"Ação, Aventura, Crime, Terror, Thriller"
Serpico,7.5,0 a 10,Sidney Lumet,"Crime, Drama"
Servir ao povo,6.339,0 a 10,Jang Cheol-soo,"Romance, Drama"
Será Que?,6.737,0 a 10,Michael Dowse,"Drama, Comédia, Romance"
Sesės,0.0,0 a 10,Laurynas Bareiša,Drama
Sete Anos no Tibet,7.167,0 a 10,Jean-Jacques Annaud,"Aventura, Drama, História"
Sete Dias Sem Fim,6.59,0 a 10,Shawn Levy,"Drama, Comédia"
Sete Espadas,6.279,0 a 10,Tsui Hark,"Ação, Drama"
Sete Homens e Um Destino,6.447,0 a 10,Antoine Fuqua,"Aventura, Ação, Faroeste"
Sete Minutos Depois da Meia-Noite,7.266,0 a 10,J. A. Bayona,"Drama, Fantasia"
Sete Noivas Para Sete Irmãos,7.2,0 a 10,Stanley Donen,"Comédia, Drama, Faroeste"
Sete Vidas,7.61,0 a 10,Gabriele Muccino,Drama
Setor 36,7.528,0 a 10,Aditya Nimbalkar,"Crime, Thriller, Drama"
Seu Nome Gravado em Mim,7.9,0 a 10,Kuang-Hui Liu,"Romance, Drama"
Seul em Alta Velocidade,6.556,0 a 10,Moon Hyun-sung,"Ação, Crime, Comédia, Aventura"
Seule : Les dossiers Silvercloud,6.147,0 a 10,Jérôme Dassier,"Thriller, Mistério"
Seven: Os Sete Crimes Capitais,4.8,0 a 10, David Fincher,"Crime, Mistério, Thriller"
Sex,0.0,0 a 10,Dag Johan Haugerud,"Drama, Romance"
Sex Appeal,6.686,0 a 10,Talia Osteen,"Comédia, Romance"
Sex Doll,5.7,0 a 10,Sylvie Verheyde,"Drama, Thriller, Mistério"
Sex Drive: Rumo ao Sexo,6.364,0 a 10,Sean Anders,"Comédia, Aventura, Romance"
Sex Games,4.8,0 a 10,Mac Alejandre,Drama
Sex Is Zero,6.085,0 a 10,JK Youn,"Comédia, Romance"
Sex Tape: Perdido na Nuvem,5.4,0 a 10,Jake Kasdan,Comédia
Sex and the City 2,6.1,0 a 10,Michael Patrick King,"Comédia, Drama, Romance"
Sex and the City: O Filme,6.579,0 a 10,Michael Patrick King,"Comédia, Drama, Romance"
Sexo,5.28,0 a 10,Rodrigo Bellott,Comédia
Sexo Louco,5.861,0 a 10,Dino Risi,Comédia
Sexo Sem Compromisso,6.295,0 a 10,Ivan Reitman,"Comédia, Romance"
"Sexo, Mentiras e Videotape",6.949,0 a 10,Steven Soderbergh,Drama
Sexta-Feira 13,5.8,0 a 10,Marcus Nispel,"Terror, Thriller"
Sexta-Feira 13 - Parte 2,6.162,0 a 10,Steve Miner,"Terror, Thriller"
Sexta-Feira 13 - Parte 3,5.8,0 a 10,Steve Miner,"Terror, Thriller"
Sexta-Feira 13 - Parte 5: Um Novo Começo,5.3,0 a 10,Danny Steinmann,"Terror, Thriller"
Sexta-Feira 13 - Parte 6: Jason Vive,6.2,0 a 10,Tom McLoughlin,"Terror, Thriller"
Sexta-Feira 13 - Parte 7: A Matança Continua,5.4,0 a 10,John Carl Buechler,"Terror, Ficção científica, Thriller"
Sexta-Feira 13 - Parte 8: Jason Ataca Nova York,4.9,0 a 10,Rob Hedden,"Terror, Thriller"
Sexta-Feira 13 - Parte IV: O Capítulo Final,6.1,0 a 10,Joseph Zito,"Terror, Thriller"
Sexta-Feira Muito Louca,6.511,0 a 10,Mark Waters,"Comédia, Família, Fantasia"
Sexta-feira em Apuros,7.155,0 a 10,F. Gary Gray,Comédia
Sexy Movie,4.722,0 a 10,Lane Shefter Bishop,Comédia
Sexy e Mortal,4.3,0 a 10,Robert Angelo,"Thriller, Mistério, Romance"
Sexy por Acidente,6.39,0 a 10,Abby Kohn,"Comédia, Romance"
Shaft,6.549,0 a 10,Tim Story,"Ação, Crime"
Shaitaan,6.028,0 a 10,Vikas Bahl,"Thriller, Terror"
Shakespeare Apaixonado,6.867,0 a 10,John Madden,"Romance, História, Comédia"
Shame,6.9,0 a 10,Steve McQueen,Drama
Shang-Chi e a Lenda dos Dez Anéis,7.549,0 a 10,Destin Daniel Cretton,"Ação, Aventura, Fantasia"
Shaolin,6.86,0 a 10,Benny Chan,"Ação, Drama"
Shark Attack 3: Megalodon,4.67,0 a 10,David Worth,"Terror, Thriller, Ação, Aventura"
Shark Side of the Moon,5.154,0 a 10,Glenn Campbell,"Ação, Ficção científica, Thriller, Terror"
Sharper - Uma Vida de Trapaças,6.969,0 a 10,Benjamin Caron,"Thriller, Crime, Drama"
"Shaun, o Carneiro - O Filme: A Fazenda Contra-Ataca",6.936,0 a 10,Will Becher,"Família, Animação, Aventura, Comédia"
"Shaun, o Carneiro: Aventura de Natal",6.9,0 a 10,Steve Cox,"Animação, Comédia, Família"
"Shaun, o Carneiro: O Filme",6.974,0 a 10,Mark Burton,"Família, Animação, Comédia, Aventura"
Shazam!,7.012,0 a 10,David F. Sandberg,"Ação, Comédia, Fantasia"
Shazam! Fúria dos Deuses,6.534,0 a 10,David F. Sandberg,"Comédia, Ação, Fantasia"
"Sheena, a Rainha das Selvas",5.7,0 a 10,John Guillermin,"Ação, Aventura, Fantasia"
Sherazade,5.136,0 a 10,Philippe de Broca,"Fantasia, Comédia, Aventura"
Sheriff: Narko Integriti,8.0,0 a 10,Syafiq Yusof,"Ação, Crime, Thriller, Drama, Mistério"
Sherlock Holmes,7.214,0 a 10,Guy Ritchie,"Ação, Aventura, Crime, Mistério"
Sherlock Holmes: O Jogo de Sombras,7.14,0 a 10,Guy Ritchie,"Aventura, Ação, Crime, Mistério"
Sherlock: A Abominável Noiva,7.846,0 a 10,Douglas Mackinnon,"Crime, Drama, Mistério"
Shiki Oriori - O Sabor da Juventude,6.895,0 a 10,Xiaoxing Yi,"Animação, Romance, Drama"
Shin Gojira,7.2,0 a 10,Shinji Higuchi,"Ação, Ficção científica, Terror"
Shin Kamen Rider,6.9,0 a 10,Hideaki Anno,"Ação, Drama, Ficção científica, Aventura, Fantasia"
Shin Ultraman,7.2,0 a 10,Shinji Higuchi,"Ação, Ficção científica"
Shinobi - A Batalha,6.569,0 a 10,Ten Shimoyama,Ação
Shiri: Missão Terrorista,6.424,0 a 10,Kang Je-kyu,"Ação, Aventura, Drama, Thriller"
Shirley para Presidente,6.907,0 a 10,John Ridley,"História, Drama"
Shockwave: Countdown to Disaster,5.554,0 a 10,Nick Lyon,"Ação, Ficção científica, Aventura, Thriller"
Shogun Assassin,6.9,0 a 10,Robert Houston,Ação
Shooting Stars: A Vida de Lebron James,7.929,0 a 10,Chris Robinson,"Drama, História"
Shortbus,6.3,0 a 10,John Cameron Mitchell,"Romance, Drama, Comédia"
Show Bar,6.258,0 a 10,David McNally,"Comédia, Drama, Música, Romance"
Show de Vizinha,6.718,0 a 10,Luke Greenfield,"Comédia, Romance"
Showgirls,5.552,0 a 10,Paul Verhoeven,Drama
Showroom,4.5,0 a 10,Carlo Obispo,"Drama, Thriller"
Shrek,7.744,0 a 10,Andrew Adamson,"Animação, Comédia, Fantasia, Aventura, Família"
Shrek 2,7.278,0 a 10,Andrew Adamson,"Animação, Família, Comédia, Fantasia, Aventura, Romance"
Shrek 5,0.0,0 a 10,Walt Dohrn,"Animação, Família, Comédia, Fantasia"
Shrek Bate o Sino,6.357,0 a 10,Gary Trousdale,"Aventura, Animação, Comédia, Fantasia, Família"
Shrek Para Sempre: O Capítulo Final,6.379,0 a 10,Mike Mitchell,"Comédia, Aventura, Fantasia, Animação, Família"
Shrek Terceiro,6.298,0 a 10,Chris Miller,"Fantasia, Aventura, Animação, Comédia, Família"
Shrek no Baile de Karaokê do Pântano,6.437,0 a 10,Andrew Adamson,"Animação, Comédia, Música, Família, Romance"
"Shrek, o Musical",7.188,0 a 10,Michael John Warren,"Música, Comédia, Fantasia"
Si on a la nuit,0.0,0 a 10,Pierre Bermond,Drama
Siapa Buka Lampu,0.0,0 a 10,Reka Wijaya,Terror
Sicario: Terra de Ninguém,4.2,0 a 10, Denis Villeneuve,"Ação, Crime, Thriller"
Sicário: Dia do Soldado,6.92,0 a 10,Stefano Sollima,"Ação, Crime, Thriller"
Sideways,4.5,0 a 10,Alexander Payne,"Comédia, Drama, Romance"
Sight,6.333,0 a 10,Andrew Hyatt,"Drama, História"
Siklo,5.375,0 a 10,Roman Perez Jr.,"Drama, Thriller"
Siksa Neraka,5.962,0 a 10,Anggy Umbara,"Terror, Thriller"
Silence of the Prey,5.6,0 a 10,Michael Vaynberg,"Terror, Thriller"
Silent Hill: Revelação,5.52,0 a 10,M.J. Bassett,"Thriller, Terror, Mistério"
Silent Tongue,4.8,0 a 10,Sam Shepard,"Faroeste, Terror, Drama"
Silip Sa Apoy,5.817,0 a 10,Mac Alejandre,"Drama, Thriller"
Silverado,6.957,0 a 10,Lawrence Kasdan,"Faroeste, Ação"
Silverton: Cerco Fechado,6.346,0 a 10,"Mandlakayise Walter Dube, Jr.","Ação, Crime, Drama"
Silêncio,7.127,0 a 10,Martin Scorsese,"Drama, História"
Silêncio nas Trevas,7.045,0 a 10,Robert Siodmak,"Mistério, Thriller, Terror"
Sim Senhor,6.677,0 a 10,Peyton Reed,"Comédia, Romance"
Simbad e a Princesa,6.935,0 a 10,Nathan H. Juran,"Ação, Aventura, Família, Fantasia"
Simbad e o Olho do Tigre,6.6,0 a 10,Sam Wanamaker,"Ação, Aventura, Família, Fantasia, Ficção científica"
Simplesmente Acontece,7.835,0 a 10,Christian Ditter,"Romance, Drama, Comédia"
Simplesmente Amor,7.117,0 a 10,Richard Curtis,"Comédia, Romance, Drama"
Simplesmente Irresistível,5.452,0 a 10,Mark Tarlov,"Comédia, Romance"
Sin City: A Cidade do Pecado,7.459,0 a 10,Robert Rodriguez,"Thriller, Ação, Crime"
Sin City: A Dama Fatal,6.382,0 a 10,Frank Miller,"Crime, Ação, Thriller"
Sinais,6.697,0 a 10,M. Night Shyamalan,"Drama, Thriller, Ficção científica, Mistério"
Sinbad - A Lenda dos Sete Mares,7.0,0 a 10,Tim Johnson,"Família, Animação, Aventura, Comédia, Fantasia, Ação"
Sindicato de Ladrões,7.9,0 a 10,Elia Kazan,"Crime, Drama, Romance"
Sing - Quem Canta Seus Males Espanta,7.113,0 a 10,Garth Jennings,"Animação, Comédia, Família, Música"
Sing 2,7.867,0 a 10,Garth Jennings,"Animação, Família, Música, Comédia"
Sing Sing,7.3,0 a 10,Greg Kwedar,Drama
Sinkhole,6.95,0 a 10,Kim Ji-hoon,"Comédia, Drama, Aventura"
Sintonia de Amor,6.738,0 a 10,Nora Ephron,"Comédia, Drama, Romance"
Sintonizada em Você,7.8,0 a 10,Jung Ji-woo,"Romance, Drama"
Sirocco et le Royaume des courants d’air,8.5,0 a 10,Benoît Chieux,"Aventura, Animação, Família, Fantasia"
Sisid Marino,5.0,0 a 10,Joel Lamangan,Drama
Sissi,7.4,0 a 10,Ernst Marischka,"Comédia, Drama, Romance"
Sissi e Seu Destino,7.18,0 a 10,Ernst Marischka,"Romance, Drama, História"
Sisterhood of Secrets,0.0,0 a 10,Dylan Vox,"Cinema TV, Thriller"
Sisu: Uma História de Determinação,7.457,0 a 10,Jalmari Helander,"Ação, Guerra, Aventura"
Sitting Bull,4.955,0 a 10,Sidney Salkow,Faroeste
Six Shooter,7.17,0 a 10,Martin McDonagh,"Drama, Comédia, Crime"
Sixteen,0.0,0 a 10,Rachel Flynn,Drama
Skal: Fight for Survival,5.411,0 a 10,Benjamin Cappelletti,"Ação, Terror, Comédia, Thriller"
Skin: À Flor da Pele,7.0,0 a 10,Guy Nattiv,Drama
Skinamarink: Canção de Ninar,5.446,0 a 10,Kyle Edward Ball,Terror
Skincare,5.711,0 a 10,Austin Peters,"Thriller, Drama"
Sky High: Super Escola de Heróis,6.239,0 a 10,Mike Mitchell,"Aventura, Comédia, Família"
Skydog,6.3,0 a 10,Tim Kaiser,"Ação, Drama, Aventura, Mistério, Thriller"
Skyline: A Invasão,5.01,0 a 10,Colin Strause,"Ficção científica, Aventura, Ação, Thriller"
Skywalkers: Uma História de Amor,7.0,0 a 10,Jeff Zimbalist,"Documentário, Romance, Thriller"
Slash/Back,6.493,0 a 10,Nyla Innuksuk,"Ficção científica, Ação, Thriller, Terror"
Slasher,6.5,0 a 10,Alberto Armas Díaz,"Terror, Comédia"
Slaughtered Vomit Dolls,4.21,0 a 10,Lucifer Valentine,"Terror, Drama"
Sleep: O Mal Nunca Dorme,6.7,0 a 10,Jason Yu,"Terror, Mistério, Thriller"
Sleepers: A Vingança Adormecida,7.6,0 a 10,Barry Levinson,"Crime, Drama, Thriller"
Sleeping Beauties,4.5,0 a 10,Dean McKendrick,"Fantasia, Comédia"
Slender Man: Pesadelo Sem Rosto,4.296,0 a 10,Sylvain White,"Terror, Mistério, Thriller"
Slingshot,6.273,0 a 10,Mikael Håfström,"Ficção científica, Thriller"
Slumber Party - O Massacre,5.563,0 a 10,Amy Holden Jones,"Terror, Comédia"
Slumber Party: O Massacre II,5.101,0 a 10,Deborah Brock,"Terror, Comédia"
Slumdog Millionaire,4.7,0 a 10,Danny Boyle,"Drama, Romance"
Sly,7.255,0 a 10,Thom Zimny,Documentário
Small Things Like These,0.0,0 a 10,Tim Mielants,Drama
Smoking Tigers,5.0,0 a 10,So Young Shelly Yo,Drama
Snatch: Porcos e Diamantes,7.81,0 a 10,Guy Ritchie,"Crime, Comédia"
Sniper Americano,7.428,0 a 10,Clint Eastwood,"Guerra, Ação"
"Sniper, O Atirador",6.151,0 a 10,Luis Llosa,"Ação, Drama, Thriller"
Snoop Dogg's Hood of Horror,4.779,0 a 10,Stacy Title,"Comédia, Terror, Animação"
"Snoopy & Charlie Brown: Peanuts, o Filme",6.904,0 a 10,Steve Martino,"Comédia, Animação, Família"
Snoopy Apresenta: A Escola da Lucy,7.375,0 a 10,Raymond S. Persi,"Família, Animação, Comédia"
Snoopy Apresenta: A Inigualável Marcie,7.865,0 a 10,Raymond S. Persi,"Animação, Família, Comédia"
"Snoopy Apresenta: Seja Bem-vindo, Franklin!",7.654,0 a 10,Raymond S. Persi,"Animação, Família"
Snoopy apresenta: para mamãe (e papai) com amor,7.0,0 a 10,Clay Kaytis,Animação
"Snoopy apresenta: são as pequenas coisas, Charlie Brown",7.3,0 a 10,Raymond S. Persi,"Animação, Família"
Snow Buddies: Uma Aventura no Gelo,6.103,0 a 10,Robert Vince,"Família, Aventura"
Snowden: Herói ou Traidor,7.1,0 a 10,Oliver Stone,"Drama, História, Crime, Thriller"
Sob Suspeita,6.085,0 a 10,Stephen Hopkins,"Thriller, Crime, Drama"
Sob a Mesma Lua,7.727,0 a 10,Patricia Riggen,Drama
Sob a Névoa da Guerra,7.7,0 a 10,Errol Morris,"Documentário, Cinema TV, História, Guerra"
Sob a Pele,6.127,0 a 10,Jonathan Glazer,"Thriller, Ficção científica, Drama"
Sob as Águas do Sena,6.023,0 a 10,Xavier Gens,"Ação, Drama, Terror, Thriller"
Sob o Domínio do Mal,6.5,0 a 10,Jonathan Demme,"Drama, Thriller, Mistério"
Sob o Domínio dos Robôs,4.833,0 a 10,Jon Wright,"Ficção científica, Aventura, Ação"
Sob o Mesmo Céu,5.498,0 a 10,Cameron Crowe,"Drama, Comédia, Romance"
Sob o Sol da África,7.28,0 a 10,J. Lee Thompson,"Guerra, Aventura, Drama"
Sob o Sol de Satã,6.0,0 a 10,Maurice Pialat,Drama
Sobre Meninos e Lobos,7.74,0 a 10,Clint Eastwood,"Thriller, Crime, Drama, Mistério"
Sobre Ontem a Noite,6.0,0 a 10,Edward Zwick,"Comédia, Drama, Romance"
Sobrenatural,6.945,0 a 10,James Wan,"Terror, Thriller"
Sobrenatural: A Origem,6.3,0 a 10,Leigh Whannell,"Terror, Thriller"
Sobrenatural: A Porta Vermelha,6.618,0 a 10,Patrick Wilson,"Terror, Thriller"
Sobrenatural: A Última Chave,6.261,0 a 10,Adam Robitel,"Terror, Thriller"
Sobrenatural: Capítulo 2,6.675,0 a 10,James Wan,"Terror, Thriller"
Sobreviva ou Morra Tentando,6.761,0 a 10,Kyle Rankin,"Ação, Crime, Thriller"
